Name,Lecture,Comment,Time,Likes,Reply Count,Sentiments
@MehreenJamshed,1,"Completed Lecture 1 ... I tried to register to Hope to skills, but unfortunately I was late. But alhamdulilah to these lectures I am heading towards accomplishment . I have also started web development bootcamp and digital marketing course",2023-06-20T13:57:14Z,4,0,positive
@ISSB,1,Physical classes kha horai h,2023-06-20T09:02:04Z,1,0,not
@kitkat3670,1,Where to practice programming?,2023-06-20T08:18:44Z,1,0,neutral
@touchlinetales_,1,"Hi, <br><br>I&#39;m someone who has no knowledge of AI or any tech background. Do you think I can learn anything during this course?",2023-06-20T06:18:24Z,1,1,neutral
@aryanmed786,1,BAHUT Bhut shukriya for your intiative,2023-06-20T02:31:10Z,1,0,positive
@rohanali007ali,1,A.a sir i want to start this couree plz rply,2023-06-19T17:59:31Z,1,0,positive
@samannaveed66,1,Sir.... In which campus this lecture is delivered????,2023-06-19T14:22:37Z,1,0,neutral
@businessideasnaveed,1,1.Sir is pay article write karny pay Google koie issue nahi kary ga kya<br>2. Jab ak hi tpic pay 2 sy zada people article write kar k publish kary gay to Dublicate ka issue nahi bany ga <br>3. kya google yaha pay article write kay hoie website ki trafic de rank nahi kary ga,2023-06-19T11:51:33Z,1,0,not
@intikhabhaider8792,1,How can inhence the naro AI automated device into general AI.,2023-06-19T03:53:39Z,1,0,neutral
@tradingguru887,1,You r great❤,2023-06-19T03:42:57Z,1,0,positive
@mydesilifeinamerica2022,1,"<a href=""https://youtube.com/@mydesilifeinamerica1335"">https://youtube.com/@mydesilifeinamerica1335</a>",2023-06-19T02:48:04Z,0,0,not
@kanwalawan7188,1,Outstanding...<br>Sir Irfan is really a good teacher...,2023-06-18T22:03:07Z,1,1,positive
@muhammadmaeen1734,1,Jazak Allah Khairaan. May Allah bless you,2023-06-18T19:58:43Z,0,0,positive
@tiktoknewvideos729,1,Sir Chatgpt sa Roman Urdu main swaaly pucha or osa kaho roman Urdu main jawab do phir to oska response itna interesting ha k Mera khiyal sa ab English ki bhi beriar nahi Rahi. Sir PLZZ is hawala sa bhi logo ko butai,2023-06-18T19:37:54Z,0,0,positive
@_.ammy.writes._,1,"AOA sir, how can we get ourselves registered for your online courses so we can also do project work and quizzes that you&#39;ll be giving?",2023-06-18T19:18:31Z,2,0,positive
@zainabnadeem5027,1,I asked gpt about stable diffusion<br>And gpt apologized me 😂😁,2023-06-18T17:55:57Z,0,1,positive
@farhanaz1109,1,amazing sir...I say just 1 word JAZAK ALLAH...ALL THE BEST FOR YOUR ENTIRE TEAM.....,2023-06-18T17:46:52Z,11,0,positive
@SCORPSOFT,1,Great Effort Keep it up 👍👍,2023-06-18T17:42:06Z,1,0,positive
@superprizebond1130,1,😂 ai is a branch of computer science hahaha Kahan subject computer science Kahan AI ka power 😂,2023-06-18T17:20:42Z,0,0,positive
@marinarajput2704,1,How can I join this course??,2023-06-18T16:00:43Z,0,0,neutral
@raufrauf4759,1,Mashallah ❤❤,2023-06-18T07:51:11Z,0,0,positive
@sadeqkhan8102,1,Anyone can tell me what&#39;s spam,2023-06-18T07:28:51Z,1,0,neutral
@Teachofficial-zf7gk,1,Sir How to join this course.,2023-06-18T03:56:38Z,0,0,neutral
@alsamadislamicspeechwazaif3990,1,صل الله عليه وسلم,2023-06-18T02:00:17Z,1,0,the
@AminaAshfaq-pe1tn,1,Kya ye ladies b seekh skti hai,2023-06-17T20:41:41Z,0,1,negative
@AminaAshfaq-pe1tn,1,Sir please,2023-06-17T20:41:05Z,0,0,not
@MuhammadHassan-ow8it,1,God bless you sir❤,2023-06-17T20:29:01Z,0,0,positive
@subhanasiddiqui2642,1,Zaberdast bhai bohot acha kaam kr rahey hain aap,2023-06-17T19:52:28Z,0,0,positive
@abidawan2243,1,Good work sir. Allah apko sehat de. Ameen,2023-06-17T17:01:55Z,0,0,positive
@alexandermashriq3363,1,Everything for God sake. ❤ A.I for humanity for God sake,2023-06-17T14:25:59Z,0,0,positive
@cartooooonsfun,1,labaik sir day one,2023-06-17T14:09:23Z,0,0,positive
@fastfunfastfun4897,1,informative. your teaching method is so good.,2023-06-17T13:25:02Z,1,0,positive
@Iconic_editz173,1,Sir ya course lecture Ka through hoga k Nahi hum practical b Kara ga,2023-06-17T12:42:58Z,0,0,not
@Shaziakanwall,1,Aoa sir i m a big fan of ur spoken.i want to learn nd want paid course.plz help,2023-06-17T10:51:03Z,0,0,positive
@fajrcmuhammad6707,1,👍🏻,2023-06-17T10:25:47Z,0,0,positive
@MudassarShahzad-vz3wo,1,"Good Work <a href=""about:invalid#zCSafez""></a> Be in Touch!!",2023-06-17T07:50:11Z,0,0,positive
@foods-travel,1,Volume is low,2023-06-17T06:41:36Z,0,0,negative
@ashraafsatti7847,1,Video recording ko screen PE focus kerna chahye,2023-06-17T04:00:37Z,0,0,neutral
@k_i_sgamingshorts6595,1,Mai ek Indian student hai mujhe pta nhi tha ke Pakistan ne bhi etni best teacher hote hai thanks sir......🙏,2023-06-17T01:35:38Z,0,0,positive
@livelifewithsam9862,1,Sir mein ne aaj first class li ha,2023-06-16T21:58:07Z,0,0,positive
@shiz5228,1,Assalamualaikum ...sr where is  conduct ur physical classes,2023-06-16T20:41:02Z,0,0,neutral
@livelifewithsam9862,1,Mein ne register nhi kia kaha per krna ha please share kr din,2023-06-16T19:07:47Z,0,1,neutral
@mohsinali389,1,One of my friend just told me today about AI online lectures and really its a great initiative taken by Xeven to be appreciated. Will request to please guide how to get assignments and excerices after each lecture for training purpose as i am not registered and a number of lectures have been delievered till date.,2023-06-16T18:08:26Z,1,1,positive
@AamirKhan-ht9jl,1,sir great work (3,2023-06-16T17:09:00Z,0,0,positive
@furkhandakalsoom2555,1,the importance of following the teachings of the Prophet Muhammad (PBUH) and his Sunnah. It&#39;s important to remember and implement his teachings to live a righteous and fulfilling life.,2023-06-16T13:56:58Z,6,2,positive
@furkhandakalsoom2555,1,irfan bhai kindly sit while you drink water. surely you wont mind. if we will be far off from Nabi s sunnah as well we cant  even move in a right direction,2023-06-16T13:54:05Z,0,0,neutral
@MSaleem-ty9yj,1,"جـــــــــــــــــزاكــــــــــــــــــــم الله خـــــــــــــــــــــــــــــــيرا<br>c",2023-06-16T13:15:04Z,0,0,positive
@Amber-ee5yd,1,"I have no words to say, jst ,u r great u r great  and u r great😇👌👌👌",2023-06-16T10:59:08Z,1,0,positive
@ansarasmat524,1,Great job,2023-06-16T10:35:01Z,0,0,positive
@user-qz6kj7ww7r,1,جـــــــــــــــــزاكــــــــــــــــــــم الله خـــــــــــــــــــــــــــــــيرا,2023-06-16T08:34:01Z,1,0,positive
@rajahuzaifa683,1,Thanks . Jazakallah . I have no words for you.,2023-06-16T07:51:37Z,1,0,positive
@naeemhadi1274,1,Sir stable diffusion ka mein ney chatgpt sey pucha tou us ney mjy reply tou diya hey.,2023-06-16T05:53:47Z,0,0,not
@mdshafiahmed7221,1,May Allah bless you always,2023-06-16T04:56:34Z,0,0,positive
@nousheenfatima834,1,"assalam o alaikum , I want to be a part of this online course, watching videos of this course already how to join fo assignments and projects?",2023-06-15T22:54:29Z,0,4,positive
@shoaibrazakhan8554,1,Brilliant....,2023-06-15T19:38:39Z,0,0,positive
@CreativePixelMaster,1,Thank you sir for this course 😊😊,2023-06-15T18:57:53Z,0,0,positive
@laibaalvi7628,1,Onsite class Kahan Hoti he ?,2023-06-15T18:12:22Z,0,0,not
@iramkamran6805,1,how i can register my self for AI,2023-06-15T18:04:30Z,0,0,neutral
@shahrukhdaud7989,1,👍👍👍,2023-06-15T15:06:39Z,0,0,positive
@Expert-Shorthand,1,How can make a suitable hands on exercise which you and Digiskills deserve.,2023-06-15T08:33:10Z,0,0,neutral
@psychlux8789,1,Mashallah,2023-06-15T06:46:39Z,0,0,neutral
@entertainme8509,1,Sir dosra question agar mai live class lena chahta hum tho kess tarah live jaa sakta hun. Koi link ya registration kaha sai karna hai.,2023-06-15T05:04:59Z,0,0,neutral
@entertainme8509,1,Sir ek question pochna tha. ho ska hai es ks jawab hamai nahe mele q keh mai nai live class attend nahe keya hai.<br>Lekin agar team mera comment parh rahai hai. Tho plz dr.naseer saib or kamran malik sahib ko me mera question baij dai.<br><br>Sir dr naseer nai es lectures mai kaha hai. Keh ek picture agar computer ko dai tho wo pixel mai jayaiga. Mtlb numrical words mai. Tho wo us ka pehchan nahi kar sakta jab tak aap us ko na bata dai keh yai keya hai.<br>Sir ek swaal hai sab pic ke pixel he jaata hai. Tho wo pehchan kiss tarah kar sakta keh yai ab cat hai. Ab loin hai ya etc.<br>Q keh pic tho pixel mai jaata hai coputer ko.,2023-06-15T05:03:46Z,0,0,neutral
@S______kofficial1230,1,Future Ai 😊,2023-06-15T02:27:45Z,0,0,positive
@competitivegaming2690,1,"While the Governor of Sindh is still working on this course this guy has already started teaching, Thank you for your effort ❤",2023-06-15T02:06:40Z,325,14,positive
@basitmehmood5864,1,"Sir, I&#39;ve been looking for someone who could explain these things by making them as simple as this. Will stick to your course till the end and hopefully use it as well. JazakAllah.",2023-06-15T01:47:19Z,27,0,positive
@AhadAliJamali-gb3sd,1,Hello sir what is AI ?,2023-06-15T01:03:18Z,0,0,neutral
@qandeelwaseem3038,1,Thank you sir I m a house wife but aap ne aisay lecture diya k mn nay b pora suna na sirf suna but samjha b n I really want to be a part of this 4 months course,2023-06-14T19:05:50Z,0,0,positive
@usmanahmadtess7145,1,Assalamu alaikum sir main school bs 5 class tk parha hu please mujh bhi koi kam bty jo seekh sako kuch bnsko man bi,2023-06-14T16:00:33Z,0,0,not
@sabisweetdiya8703,1,Great way to teach n delivered ur best for us...,2023-06-14T15:47:01Z,1,0,positive
@duascookingandbeautycorner1885,1,How can i get admission in this course on line,2023-06-14T14:48:35Z,0,0,neutral
@abdulraheempanhwar3661,1,Allah aap ko khush rakhe bhhi,2023-06-14T12:30:13Z,0,0,positive
@amnarabbani55,1,How to register online,2023-06-14T11:39:06Z,0,0,neutral
@muhammadsohail-qr1ku,1,Great work for your and your staff .sir I really great full for you.,2023-06-14T11:22:26Z,1,0,positive
@WebSolutions834,1,Sir I am very Interested to learn it but I am a medical student last year I complete my FSC Medical CAN I Learn This and Make My Future From This???,2023-06-14T10:42:19Z,0,0,positive
@kchallengewithoutvideo-qy8ef,1,i am watching and hundred subs increase,2023-06-14T10:18:14Z,0,0,positive
@saddamshahjahani2176,1,Mashallah I am a business graduate I really appreciate the vedio,2023-06-14T08:41:33Z,0,0,positive
@titanswrath_,1,"I hope you&#39;ll be different from other youtube <a href=""http://www.youtube.com/results?search_query=%23influencers"">#influencers</a>. Others focus on the period of their videos to make income from YT.",2023-06-14T08:18:35Z,0,0,neutral
@AribaHashmii,1,Training<br>Data<br>Model <br>API<br>Training &amp; tasting data,2023-06-14T08:17:01Z,0,0,neutral
@bheeshamjabed2243,1,Thank you irfan bhai ❤❤,2023-06-14T05:10:45Z,0,0,positive
@janaan1198,1,Ye black shirt wale sir bohat acha samja rahay hai with example to baat memory mein gus jata hai thank u for supports ghareeb awam❤❤❤ love u sir,2023-06-13T21:48:29Z,0,1,positive
@Kanwalshakeel-nq3sx,1,M bilkul nil ho mjh bi kch ni pta,2023-06-13T19:34:12Z,0,0,not
@pubglover-wv9gw,1,How can we apply for this course,2023-06-13T19:18:21Z,0,0,neutral
@user-kd5if3eu5x,1,sir plz if possible share with me Assignment and all quaiz  etc,2023-06-13T18:28:45Z,0,0,neutral
@islamicsolution5618,1,Thanks for teaching ❤,2023-06-13T17:59:12Z,1,0,positive
@shahabrao8995,1,amazing sir thank you,2023-06-13T09:36:53Z,1,0,positive
@khushibajwa1194,1,👍,2023-06-13T08:36:42Z,0,0,positive
@moonlightschool2078,1,"Sir,  How I can register me?",2023-06-13T08:32:00Z,0,0,neutral
@Panjabi.727,1,مجھے بھی نہیں پتہ ai کا,2023-06-13T02:04:56Z,0,0,not
@egoiisticprince7977,1,Love it. Great educational content from Pakistan is rare,2023-06-12T19:35:16Z,0,0,positive
@m.ahtashamansari5859,1,Registration Kaha sa ho gaee. AI Wale Course Kii.,2023-06-12T16:24:37Z,0,0,neutral
@learnquran6150,1,Is k notes kha sy mily gy??,2023-06-12T16:11:40Z,0,0,neutral
@ansarrasheed8992,1,great sir,2023-06-12T16:04:30Z,0,0,positive
@digi-shazim,1,Thank you very much for this effort😁,2023-06-12T13:42:52Z,0,0,positive
@TeddEdu01,1,"Dear.<br>I believe, you cant fully trust on AI technology. Like content writing, I found 30% non sense",2023-06-12T13:07:40Z,0,0,negative
@mansoorkhalid6197,1,Not a single second of this session is boring.winderful way of teaching.,2023-06-12T11:45:38Z,0,0,positive
@rehanasaadullah7667,1,السلام عليكم ورحمة الله وبركاته,2023-06-12T07:38:42Z,0,0,neutral
@TheBeautifulCreation07,1,Assalam o Alaikum sir<br>M ny AJ s start kia h,2023-06-12T06:39:09Z,0,0,not
@misbahnoor2974,1,Sir you are doing great job We are all with you,2023-06-12T06:37:41Z,1,0,positive
@naziaalishah6311,1,This is truly amazing. Alhamdulillah now i have a feeling that my pregnancy tenure will be much productive and useful now 😊. I don&#39;t have a feeling of wasting my time any more. Jazakumallahu khairan kaseera for all the team.,2023-06-12T05:36:35Z,0,0,positive
@iqraSuhana,1,These are the heroes and real leaders of pakistan. They will bring pakistan to heights of sky. We will learn from them and assist them.,2023-06-12T01:51:50Z,2,1,positive
@naimalarain9271,1,Sir Mash Allah very great initiative and inshAllah by the end of this course I will be able to implement all the learning outcomes that are defined in this course😇😇<br>Mash Allah once again Allah apko mazeed sehat or kamiyabi dy k ap ese mazeed great initiative lete rahein. Ameen,2023-06-11T22:36:03Z,1,0,positive
@imranislamic382,1,I will learn this AI course Inshallah sir..,2023-06-11T22:32:03Z,0,0,positive
@SarahKhan-xt2gx,1,What&#39;s ApI ?,2023-06-11T21:06:12Z,0,0,neutral
@SarahKhan-xt2gx,1,"Aap log comments read nai krtay, tou phir aap hum logon ko kis trah communate kaisay krain gay?",2023-06-11T21:03:13Z,0,0,negative
@SarahKhan-xt2gx,1,"Kia main nay ye course join KR Lya? Kia maira data and Gmail aa gaya aap k pass? I m v. Late in this course, now what I have to do?",2023-06-11T20:56:40Z,0,0,negative
@SarahKhan-xt2gx,1,"Bhai hum nay subscribe KR Lya ha aap k channel ko, Dr. Javaid  k recommend krnay say..but ess baat kee kua guarantee ha k aap hum ko sikha KR income generate krnay k qabil bnaa dain gay? Aisay main 100 educational channel subscribe kiay han, hazar videos daikhi han but aaj Tak practically kuch nahi kua or naa hee koi online income kee?",2023-06-11T20:51:06Z,0,0,negative
@faizamirza3837,1,I Don&#39;t have words to describe this amazing lecture .both the teachers explained it in such a simple way by telling stories that its just marvellous. Love it❤,2023-06-11T18:52:00Z,0,0,positive
@abbasnaseem,1,Very Informative at your finger tips Thanks to organizers,2023-06-11T18:51:05Z,3,0,positive
@mathmentorpk,1,very well presented,2023-06-11T12:03:38Z,1,0,positive
@mohsiniqbal6958,1,Very simple basic and informative engaged thanks we will try our best,2023-06-11T12:00:10Z,1,0,positive
@Mindfulness123_,1,Sir ap ka location kaha Per hai I mean kaha se ho?<br>I wanna take physical classes from you,2023-06-11T11:35:18Z,0,0,positive
@ziauddin9702,1,"@irfan Malik plz share physical location, I also want to join this course",2023-06-11T11:33:43Z,0,0,positive
@ladiesfashionanddesignmen131,1,Thanks you sir,2023-06-11T11:14:57Z,0,0,positive
@UzmaSaleem-zt9kc,1,Really nice,2023-06-11T09:24:45Z,0,0,positive
@sheikhmehran9424,1,What a brilliant piece of effort and unimaginative initiative took by Irfan sir. He is right he has completed his responsibility now it is our turn to avail this opportunity with full zeal and zest❤,2023-06-11T06:01:07Z,0,0,positive
@resume_writer2,1,Sir mein b Domeli sy hoo to sir sana ur rehman ka contact number dy dein....,2023-06-11T05:36:09Z,0,0,neutral
@teamindiaupdates3911,1,Learning from India,2023-06-11T02:25:52Z,0,0,neutral
@haseebullah77,1,❤❤❤,2023-06-11T00:49:50Z,0,0,positive
@KainatRajput-ew5yi,1,How to register?? free,2023-06-10T20:04:20Z,0,0,neutral
@asadsayyed265,1,Stay Blessed Dear Sir,2023-06-10T13:04:38Z,1,0,positive
@islamandmotivation2266,1,Done my 1st lecture complete 🎉 Alhamdulilah,2023-06-10T12:22:44Z,0,0,positive
@JAEditx,1,*Please Har lecture k topic ka name bhi likh daya karian*🙂,2023-06-10T11:20:39Z,0,0,positive
@arshadnaats,1,Aoa <br>Sir jo student late ay ho or registered ni ho pay unk ley kia solutions hay taky ham bh task pay kam kr pain,2023-06-10T10:55:12Z,0,0,neutral
@waseemsaleem8598,1,Asslaulikum sir g .<br>Ap ye basics se start krwa rha ho <br>Zero levels se plz sir tell me,2023-06-10T05:40:01Z,0,0,neutral
@hinaqasim5777,1,Sir how to register online??,2023-06-09T19:23:03Z,0,0,neutral
@muhammadashfaq5267,1,سر میں نے اس کورس میں انرولمنٹ کرنی ہے آن لائن ۔۔ طریقہ بتا دیں تا کہ مجھے اسائنمنٹ ملتی رہیں,2023-06-09T13:36:10Z,0,0,neutral
@BheemrajJamoo-uy1ns,1,What is difference between ChatGPT and Google,2023-06-09T06:37:42Z,0,0,not
@spreadhappiness6652,1,Insha Allah,2023-06-09T04:32:40Z,0,0,neutral
@spreadhappiness6652,1,We will use his full power and energies for learning of AI,2023-06-09T04:32:23Z,0,0,positive
@spreadhappiness6652,1,Masha Allah,2023-06-09T04:31:08Z,1,0,neutral
@ayazansari3759,1,"What is stable defusion?<br><br>ChatGPT<br>I&#39;m sorry, but I couldn&#39;t find any specific information on &quot;stable defusion&quot; in the context you provided. It&#39;s possible that you may be referring to a term or concept that is not widely recognized or part of common knowledge up until my knowledge cutoff in September 2021. It could also be a typo or a term that is specific to a particular field or domain.<br><br>If you can provide more context or clarify your question, I&#39;ll do my best to assist you further.",2023-06-09T04:21:16Z,0,0,neutral
